Please enter Expense Account,"Kérjük, adja meg a Költség számlát",
Please enter Item Code to get Batch Number,"Kérjük, adja meg a tételkódot, hogy megkapja a köteg számot",
Please enter Item Code to get batch no,"Kérjük, adja meg a tételkódot a köteg szám megadásához",
Please enter Item first,"Kérjük, adja meg először a tételt",
Please enter Maintaince Details first,"Kérjük, adja meg a fenntartás Részleteket először",
Please enter Planned Qty for Item {0} at row {1},"Kérjük, adjon meg Tervezett Mennyiséget erre a tételre: {0} , ebben a sorban {1}",
Please enter Preferred Contact Email,"Kérjük, adja meg a preferált kapcsolati Email-t",
Please enter Production Item first,"Kérjük, adjon meg Gyártandő tételt először",
Please enter Purchase Receipt first,"Kérjük, adjon meg Vásárlási nyugtát először",
Please enter Receipt Document,"Kérjük, adjon meg dokumentum átvételt",
Please enter Reference date,"Kérjük, adjon meg Hivatkozási dátumot",
Please enter Reqd by Date,"Kérjük, adja meg az igénylés dátumát",
Please enter Warehouse and Date,"Kérjük, írja be a Raktár és a dátumot",
Please enter Write Off Account,"Kérjük, adja meg a Leíráshoz használt számlát",
Please enter company first,"Kérjük, adja meg először céget",
Please enter company name first,Kérjük adja meg a cégnevet elsőként,
Please enter default currency in Company Master,"Kérjük, adja meg az alapértelmezett pénznemet a Vállalkozás törzsadatban",
Please enter message before sending,"Kérjük, elküldés előtt adja meg az üzenetet",
Please enter parent cost center,"Kérjük, adjon meg szülő költséghelyet",
Please enter quantity for Item {0},"Kérjük, adjon meg mennyiséget erre a tételre: {0}",
Please enter relieving date.,"Kérjük, adjon meg a mentesítési dátumot.",
Please enter the company name to confirm,"Kérjük, adja meg a cég nevét a megerősítéshez",
Please enter the phone number first,"Kérjük, először írja be a telefonszámot",
Please enter valid Financial Year Start and End Dates,"Kérjük, adjon meg egy érvényes költségvetési év kezdeti és befejezési időpontjait",
Please enter valid email address,Kérem adjon meg egy érvényes e-mail címet,
Please enter {0},Írja be a következőt: {0},
Please enter {0} first,"Kérjük, adja be: {0} először",
Please fill the Material Requests table,"Kérjük, töltse ki az Anyagigények táblázatot",
Please fill the Sales Orders table,"Kérjük, töltse ki az Értékesítési rendelések táblázatot",
Please make sure the employees above report to another Active employee.,"Kérjük, győződjön meg arról, hogy a fenti alkalmazottak beszámolnak-e egy másik aktív alkalmazottnak.",
Please make sure you really want to delete all the transactions for this company. Your master data will remain as it is. This action cannot be undone.,"Kérjük, győződjön meg róla, hogy valóban törölni szeretné az összes tranzakció ennél a vállalatnál. Az Ön törzsadati megmaradnak. Ez a művelet nem vonható vissza.",
Please mention Round Off Account in Company,Kérjük említse meg a Gyűjtőt számlát a Vállalkozáson bellül,
Please mention Round Off Cost Center in Company,Kérjük említse meg a Költséghely gyűjtőt a Vállalkozáson bellül,
Please mention no of visits required,Kérjük említse meg a szükséges résztvevők számát,
Please pull items from Delivery Note,"Kérjük, vegye kia a tételeket a szállítólevélből",
Please save first,"Kérjük, először mentse",
Please select <b>Template Type</b> to download template,A <b>sablon</b> letöltéséhez válassza a <b>Sablon típusa</b> lehetőséget,
Please select Apply Discount On,"Kérjük, válassza az Alkalmazzon kedvezményt ezen",
Please select BOM against item {0},"Kérem, válassza ki az ANYAGJ a {0} tételhez",
Please select BOM for Item in Row {0},"Kérjük, válassza ki ANYGJZ erre a tételre ebben a sorban {0}",
Please select BOM in BOM field for Item {0},"Kérjük, válasszon ANYGJZ az ANYGJZ mezőben erre a tételre {0}",
Please select Category first,"Kérjük, válasszon Kategóriát először",
Please select Charge Type first,"Kérjük, válasszon Terhelés típust először",
Please select Company,"Kérjük, válasszon Vállalkozást először",
Please select Company and Posting Date to getting entries,A bejegyzések beírásához válassza a Cég és a rögzítés dátuma lehetőséget,
Please select Company first,"Kérjük, válasszon Vállalkozást először",
Please select Completion Date for Completed Asset Maintenance Log,"Kérem, válassza ki a befejezés dátumát a Befejezett Vagyontárgy gazdálkodási naplóhoz",
Please select Customer first,Először válassza az Ügyfél lehetőséget,
Please select Existing Company for creating Chart of Accounts,"Kérjük, válassza ki, meglévő vállakozást a számlatükör létrehozásához",
Please select Item Code first,Először válassza az Elem kódot,
Please select Maintenance Status as Completed or remove Completion Date,"Kérjük, válassza a Karbantartási állapotot befejezettként vagy távolítsa el a befejezés dátumát",
Please select Party Type first,"Kérjük, válasszon Ügyfelet először",
Please select Posting Date before selecting Party,"Kérjük, válasszon könyvelési dátumot az Ügyfél kiválasztása előtt",
Please select Posting Date first,"Kérjük, válasszon Könyvelési dátumot  először",
Please select Price List,"Kérjük, válasszon árjegyzéket",
Please select Qty against item {0},"Kérjük, válassza ki a mennyiséget az {0} tételhez",
Please select Sample Retention Warehouse in Stock Settings first,"Kérem, először válassza a Mintavétel megörzési raktárat a  Készlet beállításaiban",
Please select Start Date and End Date for Item {0},"Kérjük, válassza ki a Start és végé dátumát erre a tételre {0}",
Please select a BOM,"Kérjük, válasszon ki egy ANYAGJ-et",
Please select a Company,"Kérjük, válasszon egy vállalkozást",
Please select a Company first.,"Kérjük, először válasszon egy vállalatot.",
Please select a Customer,"Kérjük, válasszon egy vásárlót",
Please select a Delivery Note,"Kérjük, válasszon szállítólevelet",
Please select a Supplier,"Kérjük, válasszon szállítót",
Please select a default mode of payment,"Kérjük, válassza ki az alapértelmezett fizetési módot",
Please select a field to edit from numpad,"Kérjük, válasszon ki egy mezőt a számjegyből történő szerkesztéshez",
Please select a value for {0} quotation_to {1},"Kérjük, válasszon értéket {0} ehhez az árajánlathoz {1}",
Please select correct account,"Kérjük, válassza ki a megfelelő fiókot",
Please select date,"Kérjük, válasszon dátumot",
Please select item code,"Kérjük, jelölje ki a tétel kódot",
Please select the Company,"Kérjük, válassza ki a Vállalkozást",
Please select the Multiple Tier Program type for more than one collection rules.,"Kérjük, válassza ki a többszintű program típusát egynél több gyűjtési szabályhoz.",
Please select the customer.,"Kérjük, válassza ki az ügyfelet.",
Please select the document type first,"Kérjük, válassza ki a dokumentum típusát először",
Please select weekly off day,"Kérjük, válassza ki a heti munkaszüneti napokat",
Please select {0},"Kérjük, válassza ki a {0}",
Please select {0} first,"Kérjük, válassza ki a {0} először",
Please set 'Apply Additional Discount On',"Kérjük, állítsa be az 'Alkalmazzon további kedvezmény ezen'",
Please set 'Asset Depreciation Cost Center' in Company {0},"Kérjük, állítsa be a 'Vagyontárgy értékcsökkenés költséghely' adatait, ehhez a Vállalkozáshoz: {0}",
Please set 'Gain/Loss Account on Asset Disposal' in Company {0},"Kérjük, állítsa be a 'Nyereség / veszteség számlát a Vagyontárgy eltávolításához', ehhez a Vállalathoz: {0}",
Please set Account in Warehouse {0} or Default Inventory Account in Company {1},Kérem állítson be Főkönyvi számlát ehhez a raktárhoz: {0} vagy alapértelmezett készlet számlát ebben a vállalkozásban :  {1},
Please set Company,"Kérjük, állítsa be a Vállalkozást",
Please set Depreciation related Accounts in Asset Category {0} or Company {1},"Kérjük, állítsa be Értékcsökkenéssel kapcsolatos számlákat ebben a Vagyoni-eszköz  kategóriában {0} vagy vállalkozásban {1}",
Please set Number of Depreciations Booked,"Kérjük, állítsa be a könyvelt amortizációk számát",
Please set Unrealized Exchange Gain/Loss Account in Company {0},"Kérjük, állítsa be a nem realizált árfolyamnyereség / veszteség számlát a (z) {0} vállalkozáshoz",
Please set a Company,"Kérjük, állítson be egy vállalatot",
Please set a Supplier against the Items to be considered in the Purchase Order.,"Kérjük, állítsa a szállítót a megrendelésben figyelembe veendő tételekhez.",
Please set a default Holiday List for Employee {0} or Company {1},"Kérjük, állítsa be az alapértelmezett Ünnepet erre az Alkalmazottra: {0} vagy Vállalkozásra: {1}",
Please set account in Warehouse {0},"Kérjük, állítson be fiókot erre a Raktárra: {0}",
Please set an email id for the Lead {0},"Kérjük, állítson be egy e-mail azonosítót a vezető számára {0}",
Please set at least one row in the Taxes and Charges Table,"Kérjük, állítson be legalább egy sort az Adók és Díjak táblázatában",
Please set default Cash or Bank account in Mode of Payment {0},"Kérjük, állítsda be az alapértelmezett Készpénz vagy bankszámlát a  Fizetési módban {0}",
Please set default Cash or Bank account in Mode of Payment {},"Kérjük, állítsa be az alapértelmezett készpénzt vagy bankszámlát a Fizetési módban {}",
Please set default Cash or Bank account in Mode of Payments {},"Kérjük, állítsa be az alapértelmezett készpénzt vagy bankszámlát a Fizetési módban {}",
Please set default UOM in Stock Settings,"Kérjük, állítsa be az alapértelmezett UOM-ot a Készletbeállításokban",
Please set default {0} in Company {1},"Kérjük, állítsa be alapértelmezettnek {0} ebben a vállalkozásban {1}",
Please set filter based on Item or Warehouse,"Kérjük, adja meg a szűrési feltételt a tétel vagy  Raktár alapján",
Please set recurring after saving,"Kérjük, állítsa be az ismétlődést a mentés után",
Please set the Customer Address,"Kérjük, állítsa be az Ügyfél címét",
Please set the Default Cost Center in {0} company.,Állítsa be az Alapértelmezett költségkeretet {0} vállalatnál.,
Please set the Item Code first,"Kérjük, először állítsa be a tételkódot",
Please set the Payment Schedule,"Kérjük, állítsa be a fizetési ütemezést",
Please set up the Campaign Schedule in the Campaign {0},"Kérjük, állítsa be a kampány ütemezését a (z) {0} kampányban",
Please set {0},"Kérjük, állítsa be {0}",
"Please set {0} for Batched Item {1}, which is used to set {2} on Submit.","Kérjük, állítsa be a {0} kötegelt tételhez {1}, amely a {2} beállításhoz használható a Küldés elemnél.",
Please set {0} for address {1},"Kérjük, állítsa be a (z) {0} címet a (z) {1} címhez",
Please specify,"Kérjük, határozza meg",
Please specify Company,Kérjük adja meg a vállalkozás nevét,
Please specify Company to proceed,"Kérjük, adja meg a vállalkozást a folytatáshoz",
Please specify a valid Row ID for row {0} in table {1},"Kérjük adjon meg egy érvényes Sor ID azonosítót ehhez a sorhoz {0}, ebben a  táblázatban {1}",
Please specify at least one attribute in the Attributes table,Kérjük adjon meg legalább egy Jellemzőt a Jellemzők táblázatban,
Please specify either Quantity or Valuation Rate or both,"Kérjük, adja meg vagy a mennyiséget vagy Készletérték árat, vagy mindkettőt",
Please specify from/to range,Kérjük adjon meg tól/ig tartományt,
Please supply the specified items at the best possible rates,Kérjük szállítsa be a tételeket a lehető legjobb árakon,
Point Of Sale,Az értékesítés helyén,
Point of Sale,Értékesítési hely kassza,
Policy No,Irányelv sz.:,
Policy number,Irányelv száma,
Portal,Portál,
Portrait,portré,
Possible Supplier,Lehetséges Beszállító,
Post Description Key,Feljegyzés leíró kulcs,
Post Graduate,Diplomázás után,
Post Route Key,Utasítássori kulcs,
Post Route Key List,Utasítássor kulcslistája,
Post Route String,Utasítássor lánc,
Post Title Key,Utasítás cím kulcs,
Postal Code,Irányítószám,
Postal Expenses,Postai költségek,
Posting Date,Rögzítés dátuma,
Posting Date cannot be future date,Könyvelési dátum nem lehet jövőbeni időpontban,
Posting Time,Rögzítés ideje,
Posting date and posting time is mandatory,Postára adás dátuma és a kiküldetés ideje kötelező,
Posting timestamp must be after {0},Kiküldetés időbélyegének ezutánina kell lennie {0},
Potential Sales Deal,Potenciális értékesítési üzlet,
Pre Sales,Értékesítés előtt,
Prefered Contact Email,Preferált kapcsolattartási e-mail,
Prefered Email,Preferált e-mail,
Preference,Előnyben,
Prevdoc DocType,Prevdoc DocType,
Prevent POs,Megakadályozzák a Vásárlói megrendeléseket,
Prevent Purchase Orders,Vásárlási megrendelések megakadályozása,
Prevent RFQs,Árajánlatkérések megakadályozása,
Preventive,Megelőző,
Preventive Action,Megelőző akció,
Preventive Maintenance,Megelőző karbantartás,
Preview,Előnézet,
Preview Email,E-mail előnézete,
Previous Financial Year is not closed,Előző pénzügyi év nem zárt,
Previous Work Experience,Korábbi szakmai tapasztalat,
Price,Árazás,
Price Discount Scheme,Árkedvezményes rendszer,
Price Discount Slabs,Ár kedvezményes táblák,
Price List,Árlista,
Price List Country,Árlista Országa,
Price List Currency,Árlista pénzneme,
Price List Currency not selected,Árlista pénzneme nincs kiválasztva,
Price List Exchange Rate,Árlista váltási árfolyama,
Price List Name,Árlista neve,
Price List Rate,Árlista árértékek,
Price List Rate (Company Currency),Árlista árértékek (Vállalat pénznemében),
Price List must be applicable for Buying or Selling,Árlistát alkalmazni kell vagy beszerzésre vagy eladásra,
Price List {0} is disabled or does not exist,Árlista {0} letiltott vagy nem létezik,
Price Not UOM Dependent,Az ár nem UOM-tól függ,
Price not found for item {0} in price list {1},A (z) {1} árlistában nem található a (z) {0} tétel ár,
Price or Product Discount,Ár vagy termék kedvezmény,
Price or product discount slabs are required,Ár- vagy termékkedvezményes táblákra van szükség,
Price per Unit (Stock UOM),Egységár (készlet UOM),
Pricing,Árazás,
Pricing Rule,Árképzési szabály,
Pricing Rule Brand,Árképzési szabály márka,
Pricing Rule Detail,Az árképzési szabály részlete,
Pricing Rule Help,Árképzési szabály Súgó,
Pricing Rule Item Code,Árképzési szabály cikkszám,
Pricing Rule Item Group,Árképzési szabálycsoport,
"Pricing Rule is first selected based on 'Apply On' field, which can be Item, Item Group or Brand.","Árképzési szabályt először 'Alkalmazza ezen' mező alapján kiválasztott, ami lehet tétel, pont-csoport vagy a márka.",
"Pricing Rule is made to overwrite Price List / define discount percentage, based on some criteria.","Árképzési szabály azért készül, hogy az felülírja az árjegyzéket / kedvezmény százalékos meghatározását, néhány feltétel alapján.",
Pricing Rule {0} is updated,A (z) {0} árképzési szabály frissült,
Pricing Rules,Árképzési szabályok,
Pricing Rules are further filtered based on quantity.,Árazási szabályok tovább szűrhetők a mennyiség alapján.,
Primary Address,Elsődleges Cím,
Primary Address Details,Elsődleges cím adatok,
Primary Contact Details,Elsődleges kapcsolattartási adatok,
Primary Contact Email,Elsődleges kapcsolattartási e-mail,
Primary Settings,Elsődleges beállítások,
Print,Nyomtatás,
Print Format,Nyomtatvány sablon,
Print Heading,Címsor nyomtatás,
Print IRS 1099 Forms,Nyomtassa ki az IRS 1099 űrlapokat,
Print Language,Nyomtatási nyelv,
Print Preferences,Nyomtatási beállítások,
Print Receipt,Nyugta nyomtatása,
Print Settings,Nyomtatási beállítások,
Print UOM after Quantity,Az UOM nyomtatása a mennyiség után,
Print Without Amount,Nyomtatás érték nélkül,
Print and Stationery,Nyomtatás és papíráruk,
Print settings updated in respective print format,Nyomtatási beállítások frissítve a mindenkori nyomtatási formátumban,
Print taxes with zero amount,Adja meg az adókat nulla összeggel,
Printed On ,Nyomtatva,
Printing Details,Nyomtatási Részletek,
Printing Settings,Nyomtatási beállítások,
Priorities,prioritások,
Priority,Prioritás,
Priority has been changed to {0}.,A prioritás {0} -re változott.,
Priority {0} has been repeated.,A (z) {0} prioritást megismételtük.,
Probability (%),Valószínűség (%),
Problem,Probléma,
Procedure,eljárás,
Process Day Book Data,A napi könyv adatainak feldolgozása,
Process Deferred Accounting,Halasztott könyvelés feldolgozása,
Process Description,Folyamatleírás,
Process Failed,A folyamat sikertelen,
Process Master Data,Feldolgozza a törzsadatokat,
Process Owner,Folyamat tulajdonos,
Process Owner Full Name,A folyamat tulajdonosának teljes neve,
Process Statement Of Accounts,Feldolgozza a számlakivonatot,
Process Statement Of Accounts Customer,Feldolgozza a számlakivonatot,
Processed Files,Feldolgozott fájlok,
Processes,Eljárások,
Processing Chart of Accounts and Parties,A számlakivonatok és a felek feldolgozása,
Processing Items and UOMs,Elemek és UOM-ok feldolgozása,
Processing Party Addresses,Feldolgozó fél címei,
Processing Vouchers,Kuponok feldolgozása,
Processing XML Files,XML fájlok feldolgozása,
Procurement,Beszerzés,
Procurement Tracker,Beszerzési nyomkövető,
Produce Qty,Készítsen mennyiséget,
Produced,Gyártott,
Produced Qty,Termelt mennyiség,
Produced Quantity,Gyártott mennyiség,
Product,Termék,
Product Bundle,Gyártmány csomag,
Product Bundle Balance,Termékcsomag-egyensúly,
Product Bundle Help,Gyártmány csomag Súgója,
Product Bundle Item,Gyártmány tétel csomag,
Product Discount Scheme,Termékkedvezmény rendszer,
Product Discount Slabs,Termék kedvezményes táblák,
Product Enquiry,Gyártmány igénylés,
Production,Gyártás,
Production Analytics,Termelési  elemzések,
Production Capacity,Termelési kapacitás,
Production Item,Gyártási tétel,
Production Plan,Termelési terv,
Production Plan Item,Gyártási terv tétele,
Production Plan Material Request,Termelési terv Anyag igénylés,
Production Plan Material Request Warehouse,Termelési terv Anyagigény-raktár,
Production Plan Sales Order,Vevői rendelés Legyártási terve,
Production Planning Report,Gyártástervezési jelentés,
Products,Termékek,
Profit & Loss,Profit & veszteség,
Profit This Year,Nyereség ebben az évben,
Profit and Loss,Eredménykimutatás,
Profit and Loss Statement,Az eredmény-kimutatás,
Profit for the year,Az év nyeresége,
Profitability Analysis,Jövedelmezőség elemzése,
Progress % for a task cannot be more than 100.,"Előrehaladás % , egy feladatnak nem lehet nagyobb, mint 100.",
Project,Projekt téma,
Project Billing Summary,A projekt számlázásának összefoglalása,
Project Collaboration Invitation,Project téma Együttműködés Meghívó,
Project Id,Projekt téma azonosító,
Project Name,Projekt téma neve,
Project Start Date,Projekt téma kezdési dátuma,
Project Status,Projekt téma állapota,
Project Summary,Projekt összefoglaló,
Project Summary for {0},Projekt-összefoglaló: {0},
Project Template,Projekt sablon,
Project Template Task,Projektsablon feladat,
Project Type,Projekt téma típusa,
Project Update,Projekt téma frissítés,
Project Update.,Projekt téma frissítés.,
Project User,Projekt téma felhasználó,
Project Value,Projekt téma érték,
Project activity / task.,Projekt téma feladatok / tevékenységek.,
Project master.,Projek témák törzsadat.,
Project will be accessible on the website to these users,"Project téma elérhető lesz a honlapon, ezeknek a felhasználóknak",
Project wise Stock Tracking,Projekt bölcs részvénykövetés,
Project-wise data is not available for Quotation,Projekt téma szerinti adatok nem állnak rendelkezésre az árajánlathoz,
Projected,Tervezett,
Projected Qty,Tervezett mennyiség,
Projected Quantity,Vetített mennyiség,
Projected Quantity Formula,Tervezett mennyiségi képlet,
Projected Quantity as Source,"Tervezett mennyiségét , mint forrás",
Projected qty,Tervezett mennyiség,
Projects,Projekt témák,
Projects Manager,Projekt menedzser,
Projects Settings,Projektek beállításai,
Projects User,Projekt téma felhasználó,
Promotional,Promóciós,
Promotional Scheme,Promóciós rendszer,
Promotional Scheme Id,Promóciós rendszer azonosítója,
Promotional Scheme Price Discount,Promóciós rendszer árengedménye,
Promotional Scheme Product Discount,Promóciós rendszer termékkedvezmény,
Proposal Writing,Pályázatírás,
Proposal/Price Quote,Javaslat/Ár ajánlat,
Prorate,Megosztási,
Prospecting,Kiállít,
Prospects Engaged But Not Converted,Kilátások elértek de nem átalakítottak,
Provide Email Address registered in company,Adjon meg a cégben bejegyzett E-mail címet,
Provider,Ellátó,
Providing,Ellát,
Provisional Profit / Loss (Credit),Ideiglenes nyereség / veszteség (Credit),
Publications,Közlemények,
Publish Date,Közzététel dátuma,
Published Date,Közzététel dátuma,
Purchase,Beszerzés,
Purchase Amount,Beszerzés összege,
Purchase Analytics,Beszerzés analitika,
Purchase Date,Beszerzés dátuma,
Purchase Defaults,Beszerzés alapértékei,
Purchase Details,Vásárlás részletei,
Purchase Invoice,Beszállítói számla,
Purchase Invoice Advance,Beszállítói előleg számla,
Purchase Invoice Item,Beszerzés számla tétel,
Purchase Invoice Trends,Beszerzési számlák alakulása,
Purchase Invoice cannot be made against an existing asset {0},Beszerzési számla nem vehető fel meglévő eszköz ellen {0},
Purchase Invoice {0} is already submitted,Beszállítói számla: {0} már benyújtott,
Purchase Invoices,Vásárlási számlák,
Purchase Manager,Beszerzési menedzser,
Purchase Master Manager,Beszerzés törzsadat kezelő,
Purchase Order,Beszerzési megrendelés,
Purchase Order Amount,Megrendelés összege,
Purchase Order Amount(Company Currency),Megrendelés összege (vállalati pénznem),
Purchase Order Analysis,Megrendelés elemzése,
Purchase Order Date,Megrendelés dátuma,
Purchase Order Item,Beszerzési megrendelés tétel,
Purchase Order Item Supplied,Beszerzési megrendelés tétele leszállítva,
Purchase Order Items not received on time,Beszerzési rendelés tételei nem érkeztek meg időben,
Purchase Order Pricing Rule,Megrendelés árképzési szabálya,
Purchase Order Required,Beszerzési megrendelés Kötelező,
Purchase Order Required for item {},A (z) {} tételhez megrendelés szükséges,
Purchase Order Trends,Beszerzési megrendelések alakulása,
Purchase Order already created for all Sales Order items,Az összes vevői rendelési tételhez már létrehozott megrendelés,
Purchase Order number required for Item {0},Beszerzési megrendelés száma szükséges ehhez az elemhez {0},
Purchase Order {0} is not submitted,Beszerzési megrendelés {0} nem nyújtják be,
Purchase Orders,Megrendelések,
Purchase Orders Items Overdue,Beszerzési rendelések tételei lejártak,
Purchase Orders are not allowed for {0} due to a scorecard standing of {1}.,"Vásárlási rendelések nem engedélyezettek erre: {0}, mivel az eredménymutatók értéke: {1}.",
Purchase Orders to Bill,Számlázandó beszerzési rendelések,
Purchase Orders to Receive,Beszerzési rendelések meyleket még fogadjuk,
Purchase Price List,Beszerzési árlista,
Purchase Receipt,Beszerzési megrendelés nyugta,
Purchase Receipt Amount,Beszerzési megrendelés nyugta  összege,
Purchase Receipt Detail,A beszerzési nyugtának részlete,
Purchase Receipt Item,Beszerzési megrendelés nyugta tétel,
Purchase Receipt Item Supplied,Beszerzési nyugta tételek beszállítva,
Purchase Receipt Items,Beszerzési megrendelés nyugta tételek,
Purchase Receipt No,Beszerzési megrendelés nyugta sz.,
Purchase Receipt Required,Beszerzési megrendelés nyugta kötelező,
Purchase Receipt Required for item {},A (z) {} tételhez vásárlási bizonylat szükséges,
Purchase Receipt Trends,Beszerzési nyugták alakulása,
Purchase Receipt doesn't have any Item for which Retain Sample is enabled.,"A beszerzési nyugtán nincs olyan elem, amelyre a minta megőrzése engedélyezve van.",
Purchase Receipt {0} is not submitted,Beszerzési megrendelés nyugta {0} nem nyújtják be,
Purchase Receipts,Beszerzési bevételezések,
Purchase Register,Beszerzési Regisztráció,
Purchase Return,Beszerzési megrendelés visszárú,
Purchase Tax Template,Beszerzési megrendelés Forgalmi adót sablon,
Purchase Taxes and Charges,Beszerzési megrendelés Adók és díjak,
Purchase Taxes and Charges Template,Beszerzési megrendelés adók és illetékek sablon,
Purchase User,Beszerzési megrendelés Felhasználó,
Purchase orders help you plan and follow up on your purchases,Beszerzési megrendelések segítenek megtervezni és követni a beszerzéseket,
Purchased,vásárolt,
Purchasing,Beszerzés,
Purple,Lila,
Purpose,Cél,
Purpose must be one of {0},Ezen célok közül kell választani: {0},
Purposes,Célok,
Qty,Menny.,
Qty Consumed Per Unit,Darabonként felhasznált mennyiség,
Qty To Manufacture,Menny. gyártáshoz,
Qty as per Stock UOM,Mennyiség a Készlet mértékegysége alapján,
Qty for {0},Mennyiség ehhez: {0},
Qty of Finished Goods Item,Darab késztermék,
Qty of raw materials will be decided based on the qty of the Finished Goods Item,Az alapanyagok mennyiségéről a késztermék mennyisége alapján döntenek,
Qty to Bill,Mennyit Billnek,
Qty to Deliver,Leszállítandó mannyiség,
Qty to Manufacture,Menny. gyártáshoz,
Qty to Order,Mennyiség Rendeléshez,
Qty to Receive,Mennyiség a fogadáshoz,
Qty to Transfer,Mennyiség az átvitelhez,
Qualification,Képesítés,
Quality,Minőség,
Quality Action,Minőségi akció,
Quality Action Resolution,Minőségi akciómegoldás,
Quality Feedback,Minőségi visszajelzés,
Quality Feedback Parameter,Minőségi visszacsatolási paraméter,
Quality Feedback Template,Minőségi visszajelző sablon,
Quality Feedback Template Parameter,Minőségi visszajelzés sablonparamétere,
Quality Goal,Minőségi cél,
Quality Goal Objective,Minőségi cél,
Quality Inspection,Minőségvizsgálat,
Quality Inspection Analysis,Minőség-ellenőrzési elemzés,
Quality Inspection Reading,Minőség-ellenőrzés olvasás,
Quality Inspection Required,Minőség-ellenőrzés szükséges,
Quality Inspection Summary,Minőség-ellenőrzési összefoglaló,
Quality Inspection Template,Minőségi ellenőrzés sablonja,
Quality Inspection Template Name,Minőségi ellenőrzési sablonjának neve,
Quality Management,Minőségbiztosítás,
Quality Manager,Minőségbiztosítási vezető,
Quality Meeting,Minőségi találkozó,
Quality Meeting Agenda,Minőségi találkozó napirendje,
Quality Meeting Minutes,Minőségi találkozó jegyzőkönyve,
Quality Procedure,Minőségi eljárás,
Quality Procedure Process,Minőségi eljárás folyamata,
Quality Review,Minőségértékelés,
Quality Review Objective,Minőségértékelési célkitűzés,
Quantity,Mennyiség,
Quantity  that must be bought or sold per UOM,"Mennyiség, amelyet egy UOM-onként kell megvásárolni vagy eladni",
Quantity & Stock,Mennyiség és készlet,
Quantity Difference,Mennyiség különbség,
Quantity and Amount,Mennyiség és mennyiség,
Quantity and Description,Mennyiség és leírás,
Quantity and Rate,Mennyiség és árérték,
Quantity and Warehouse,Mennyiség és raktár,
Quantity in row {0} ({1}) must be same as manufactured quantity {2},Mennyiségnek ebben a sorban {0} ({1}) meg kell egyeznie a gyártott mennyiséggel {2},
Quantity must not be more than {0},"Mennyiség nem lehet több, mint {0}",
Quantity of item obtained after manufacturing / repacking from given quantities of raw materials,"Mennyiség amit ebből a tételből kapott a  gyártás / visszacsomagolás után, a megadott alapanyagok mennyiségének felhasználásával.",
Quantity required for Item {0} in row {1},"Szükséges mennyiség ebből a tételből {0}, ebben a sorban {1}",
Quantity should be greater than 0,"Mennyiség nagyobbnak kell lennie, mint 0",
Quantity to Make,Gyártandó mennyiség,
Quantity to Manufacture,Gyártási mennyiség,
Quantity to Manufacture can not be zero for the operation {0},A gyártási mennyiség nem lehet nulla a műveletnél {0},
Quantity to Manufacture must be greater than 0.,"Gyártáshoz a mennyiségnek nagyobbnak kell lennie, mint 0.",
Quantity to Produce,Gyártandó mennyiség,
Quarterly,Negyedévenként,
Query Options,Érdeklődés beállítások,
Query Route String,Lekérdezés útvonal lánc,
Queued,Sorba állított,
Quick Entry,Gyors bevitel,
Quick Journal Entry,Gyors Naplókönyvelés,
Quick Stock Balance,Gyors készletmérleg,
QuickBooks Migrator,QuickBooks Migrator,
Quickbooks Company ID,QuickBooks cégazonosító ID,
Quot Count,Áraj számláló,
Quot/Lead %,Áraj / Lehet %,
Quotation,Árajánlat,
Quotation Amount,Ajánlati összeg,
Quotation Item,Árajánlat tétele,
Quotation Lost Reason,Árajánlat elutasításának oka,
Quotation Lost Reason Detail,Idézet elveszett ok részlete,
Quotation To,Árajánlat az ő részére,
Quotation Trends,Árajánlatok alakulása,
Quotation {0} is cancelled,{0} ajánlat törölve,
Quotation {0} not of type {1},Árajánlat {0} nem ilyen típusú {1},
Quotations,Árajánlatok,
"Quotations are proposals, bids you have sent to your customers","Árajánlatok mind javaslatok, a vásárlói részére kiküldött ajánlatok",
Quotations: ,Árajánlatok:,
Quote Status,Árajánlat állapota,
RFQs are not allowed for {0} due to a scorecard standing of {1},"Árajánlat nem engedélyezett erre: {0}, a mutatószám állás amiatt: {1}",
Raise Material Request When Stock Reaches Re-order Level,"Növelje az anyagigényt, amikor a készlet eléri az újrarendelési szintet",
Raised By,Felvetette,
Raised By (Email),Felvetette (e-mail),
Random,Véletlen,
Range,Tartomány,
Rate,Arány,
Rate & Amount,Árérték és összeg,
Rate (Company Currency),Érték (a cég pénznemében),
Rate Of Materials Based On,Anyagköltség számítás módja,
Rate Of TDS As Per Certificate,A TDS aránya tanúsítványonként,
Rate With Margin,Árérték árlépéses árkülöbözettel,
Rate With Margin (Company Currency),Árlépésenkénti ár érték (vállalati pénznemben),
Rate and Amount,Érték és mennyiség,
Rate at which Customer Currency is converted to customer's base currency,"Arány, amelyen az Ügyfél pénznemét átalakítja az ügyfél alapértelmezett pénznemére",
Rate at which Price list currency is converted to company's base currency,"Arány, amelyen az Árlista pénznemét átalakítja a vállalakozás alapértelmezett pénznemére",
Rate at which Price list currency is converted to customer's base currency,"Arány, amelyen az Árlista pénznemét átalakítja az Ügyfél alapértelmezett pénznemére",
Rate at which customer's currency is converted to company's base currency,"Arány, amelyen az Ügyfél pénznemét átalakítja a vállalakozás alapértelmezett pénznemére",
